event_ts,sample_index,time_ms,v1,v2,v3
2026-04-30T09:10:26.328Z,33,20.625,-94175.3490447998,-19518.587074279785,109246.43180465698
2026-04-30T09:10:26.328Z,34,21.25,-80213.85660171509,-42378.62045669556,118595.83755111694
2026-04-30T09:10:26.328Z,35,21.875,-55880.96977233887,-65865.73704910278,117512.67469024658
2026-04-30T09:10:26.328Z,36,22.5,-35537.080783843994,-82511.94589614868,113636.09181976318
2026-04-30T09:10:26.328Z,37,23.125,-13654.578342437744,-97618.95050048828,107593.18322753906
2026-04-30T09:10:26.328Z,38,23.75,8854.766616821289,-110331.63739395142,96305.4860458374
2026-04-30T09:10:26.328Z,39,24.375,31706.025676727295,-118540.72668838501,81711.2917098999
2026-04-30T09:10:26.328Z,40,25.0,54101.399269104004,-122189.21081924438,63183.50593185425
2026-04-30T09:10:26.328Z,41,25.625,74331.31689071655,-117229.55270385742,38042.725845336914
2026-04-30T09:10:26.328Z,42,26.25,88805.68048477173,-112782.96266937256,18659.811492919922
2026-04-30T09:10:26.328Z,43,26.875,103223.05839538574,-103490.72964859009,-5226.780017852783
2026-04-30T09:10:26.328Z,44,27.5,112283.78206253052,-89067.81581878662,-27460.12295150757
2026-04-30T09:10:26.328Z,45,28.125,118495.22155761719,-74074.82634353638,-49807.483028411865
2026-04-30T09:10:26.328Z,46,28.75,116386.75127029419,-48478.429862976074,-72325.86882019043
2026-04-30T09:10:26.328Z,47,29.375,111030.09702682495,-28297.752014160156,-88231.26030349731
2026-04-30T09:10:26.328Z,48,30.0,104020.85796356201,-5266.695938110352,-104421.69464492798
2026-04-30T09:10:26.328Z,49,30.625,90287.30825424194,18163.413089752197,-114284.17753601074
2026-04-30T09:10:26.328Z,50,31.25,76325.81581115723,39883.295181274414,-122094.3518486023
2026-04-30T09:10:26.328Z,51,31.875,52790.728549957275,64168.51767730713,-122094.3518486023
2026-04-30T09:10:26.328Z,52,32.5,31250.140209197998,80415.67357254028,-117248.62326049805
2026-04-30T09:10:26.328Z,53,33.125,9880.508918762207,96776.8445968628,-112060.84324264526
2026-04-30T09:10:26.328Z,54,33.75,-13084.721508026123,108349.38019943237,-99975.02605819702
2026-04-30T09:10:26.328Z,55,34.375,-35708.03783416748,115874.37871932983,-86406.98601150513
2026-04-30T09:10:26.328Z,56,35.0,-58160.39710998535,120663.01414108276,-66796.03737258911
2026-04-30T09:10:26.328Z,57,35.625,-78333.32904815674,115019.26525115967,-41883.2915725708
2026-04-30T09:10:26.328Z,58,36.25,-92750.70695877075,110572.6752166748,-22728.411506652832
2026-04-30T09:10:26.328Z,59,36.875,-107054.11350250244,101622.4875831604,1158.180004119873
2026-04-30T09:10:26.328Z,60,37.5,-115601.96601867676,87484.61157608032,23562.548652648926
2026-04-30T09:10:26.328Z,61,38.125,-122155.3196144104,71180.44811630249,46080.93444442749
2026-04-30T09:10:26.328Z,62,38.75,-120388.76342773438,45641.059200286865,68998.38023757935
2026-04-30T09:10:26.328Z,63,39.375,-114804.16645050049,27056.593158721924,82965.48028564453
2026-04-30T09:10:26.328Z,64,40.0,-108079.85580444336,2942.393356323242,100296.08605957031
2026-04-30T09:10:26.328Z,65,40.625,-94175.3490447998,-19746.617332458496,109246.43180465698
2026-04-30T09:10:26.328Z,66,41.25,-80213.85660171509,-42150.590198516846,118823.87183761597
2026-04-30T09:10:26.328Z,67,41.875,-55710.01272201538,-65979.75217819214,117398.65754699707
2026-04-30T09:10:26.328Z,68,42.5,-35480.09510040283,-82568.95346069336,113750.1089630127
2026-04-30T09:10:26.328Z,69,43.125,-13426.635608673096,-97789.97319412231,107593.18322753906
2026-04-30T09:10:26.328Z,70,43.75,8911.752300262451,-110331.63739395142,96020.44318771362
2026-04-30T09:10:26.328Z,71,44.375,31706.025676727295,-118255.68886566162,81825.30885314941
2026-04-30T09:10:26.328Z,72,45.0,54101.399269104004,-122360.23351287842,63069.488788604736
2026-04-30T09:10:26.328Z,73,45.625,74388.30257415771,-117172.54513931274,37928.7087020874
2026-04-30T09:10:26.328Z,74,46.25,88748.69480133057,-112611.93997573853,18659.811492919922
2026-04-30T09:10:26.328Z,75,46.875,103394.01544570923,-103262.69939041138,-4827.720016479492
2026-04-30T09:10:26.328Z,76,47.5,112340.76774597168,-88953.80068969727,-27517.131523132324
2026-04-30T09:10:26.328Z,77,48.125,118381.25019073486,-74017.8187789917,-49921.50017166138
2026-04-30T09:10:26.328Z,78,48.75,116386.75127029419,-48307.40716934204,-72097.8345336914
2026-04-30T09:10:26.328Z,79,49.375,111087.08271026611,-28126.729320526123,-88288.26887512207
2026-04-30T09:10:26.328Z,80,50.0,104077.84364700317,-5266.695938110352,-104478.70321655273
2026-04-30T09:10:26.328Z,81,50.625,90344.2939376831,18334.43578338623,-113942.1261062622
2026-04-30T09:10:26.328Z,82,51.25,76154.85876083374,39940.30274581909,-122094.3518486023
2026-04-30T09:10:26.328Z,83,51.875,52676.75718307495,64054.50254821777,-122379.39470672607
2026-04-30T09:10:26.328Z,84,52.5,31250.140209197998,80472.68113708496,-117248.62326049805
2026-04-30T09:10:26.328Z,85,53.125,9481.609134674072,96377.79164505005,-112060.84324264526
2026-04-30T09:10:26.328Z,86,53.75,-13084.721508026123,108121.34994125366,-100089.04320144653
2026-04-30T09:10:26.328Z,87,54.375,-35537.080783843994,116216.4241065979,-86007.92601013184
2026-04-30T09:10:26.328Z,88,55.0,-58046.42574310303,120663.01414108276,-66625.01165771484
2026-04-30T09:10:26.328Z,89,55.625,-78390.3147315979,114962.25768661499,-41883.2915725708
2026-04-30T09:10:26.328Z,90,56.25,-92921.66400909424,110458.66008758545,-22728.411506652832
2026-04-30T09:10:26.328Z,91,56.875,-107168.08486938477,101394.45732498169,1215.188575744629
2026-04-30T09:10:26.328Z,92,57.5,-116000.86580276489,86914.53593063354,23277.505794525146
2026-04-30T09:10:26.328Z,93,58.125,-122098.33393096924,71123.44055175781,45909.90872955322
2026-04-30T09:10:26.328Z,94,58.75,-120331.77774429321,45812.0818939209,69340.43166732788
2026-04-30T09:10:26.328Z,95,59.375,-114519.23803329468,26771.555335998535,83364.54028701782
2026-04-30T09:10:26.328Z,96,60.0,-107908.89875411987,2885.3857917785645,100353.09463119507
2026-04-30T09:10:26.328Z,97,60.625,-94004.39199447632,-19290.556816101074,109645.49180603027
2026-04-30T09:10:26.328Z,98,61.25,-80384.81365203857,-42663.658279418945,118595.83755111694
2026-04-30T09:10:26.328Z,99,61.875,-56051.92682266235,-66093.7673072815,117227.6318321228
2026-04-30T09:10:26.328Z,100,62.5,-35594.066467285156,-82910.99884796143,113408.05753326416
2026-04-30T09:10:26.328Z,101,63.125,-13597.592658996582,-97903.98832321167,107707.20037078857
2026-04-30T09:10:26.328Z,102,63.75,8968.737983703613,-110445.65252304077,96077.45175933838
2026-04-30T09:10:26.328Z,103,64.375,32104.92546081543,-118198.68130111694,81711.2917098999
2026-04-30T09:10:26.328Z,104,65.0,54215.37063598633,-122132.2032546997,63240.514503479004
2026-04-30T09:10:26.328Z,105,65.625,74274.33120727539,-117400.57539749146,37871.70013046265
2026-04-30T09:10:26.328Z,106,66.25,88862.66616821289,-112554.93241119385,18374.768634796143
2026-04-30T09:10:26.328Z,107,66.875,103280.0440788269,-103433.72208404541,-5226.780017852783
2026-04-30T09:10:26.328Z,108,67.5,112112.82501220703,-89124.8233833313,-27574.14009475708
2026-04-30T09:10:26.328Z,109,68.125,118438.23587417603,-73903.80364990234,-49864.49160003662
2026-04-30T09:10:26.328Z,110,68.75,116500.72263717651,-48364.41473388672,-72154.84310531616
2026-04-30T09:10:26.328Z,111,69.375,111030.09702682495,-28069.721755981445,-88402.28601837158
2026-04-30T09:10:26.328Z,112,70.0,104134.82933044434,-4981.658115386963,-104250.66893005371
2026-04-30T09:10:26.328Z,113,70.625,90401.27962112427,18334.43578338623,-114113.15182113647
2026-04-30T09:10:26.328Z,114,71.25,75983.90171051025,39826.287616729736,-122037.34327697754
2026-04-30T09:10:26.328Z,115,71.875,52676.75718307495,64111.51011276245,-122436.40327835083
2026-04-30T09:10:26.328Z,116,72.5,31478.082942962646,80415.67357254028,-117248.62326049805
2026-04-30T09:10:26.328Z,117,73.125,9538.594818115234,96605.82190322876,-111832.80895614624
2026-04-30T09:10:26.328Z,118,73.75,-12970.750141143799,108235.36507034302,-99975.02605819702
2026-04-30T09:10:26.328Z,119,74.375,-35537.080783843994,116159.41654205322,-86007.92601013184
2026-04-30T09:10:26.328Z,120,75.0,-58160.39710998535,120663.01414108276,-66682.0202293396
2026-04-30T09:10:26.328Z,121,75.625,-78333.32904815674,114962.25768661499,-41883.2915725708
2026-04-30T09:10:26.328Z,122,76.25,-92693.72127532959,110743.69791030884,-22443.368648529053
2026-04-30T09:10:26.328Z,123,76.875,-107225.07055282593,101337.44976043701,1500.2314338684082
2026-04-30T09:10:26.328Z,124,77.5,-115943.88011932373,87085.55862426758,23277.505794525146
2026-04-30T09:10:26.328Z,125,78.125,-122155.3196144104,71237.45568084717,46251.96015930176
2026-04-30T09:10:26.328Z,126,78.75,-120160.82069396973,45641.059200286865,69340.43166732788
2026-04-30T09:10:26.328Z,127,79.375,-114747.18076705933,26828.562900543213,83079.49742889404
2026-04-30T09:10:26.328Z,128,80.0,-107908.89875411987,2942.393356323242,100353.09463119507
2026-04-30T09:10:26.328Z,129,80.625,-94004.39199447632,-19860.63246154785,109417.45751953125
2026-04-30T09:10:26.328Z,130,81.25,-80213.85660171509,-42435.628021240234,118367.80326461792
2026-04-30T09:10:26.328Z,131,81.875,-55596.04135513306,-66207.78243637085,117626.6918334961
2026-04-30T09:10:26.328Z,132,82.5,-35366.12373352051,-82397.93076705933,113693.10039138794
2026-04-30T09:10:26.328Z,133,83.125,-13768.549709320068,-98246.03371047974,107479.16608428955
2026-04-30T09:10:26.328Z,134,83.75,8740.795249938965,-110445.65252304077,95621.38318634033
2026-04-30T09:10:26.328Z,135,84.375,31933.968410491943,-118312.6964302063,82110.3517112732
2026-04-30T09:10:26.328Z,136,85.0,54101.399269104004,-122303.22594833374,62556.41164398193
2026-04-30T09:10:26.328Z,137,85.625,74331.31689071655,-117343.56783294678,37871.70013046265
2026-04-30T09:10:26.328Z,138,86.25,89261.56595230103,-112554.93241119385,18602.802921295166
2026-04-30T09:10:26.328Z,139,86.875,103394.01544570923,-103262.69939041138,-5055.754302978516
2026-04-30T09:10:26.328Z,140,87.5,112226.79637908936,-89067.81581878662,-27745.165809631348
2026-04-30T09:10:26.328Z,141,88.125,118552.20724105835,-74017.8187789917,-49921.50017166138
2026-04-30T09:10:26.328Z,142,88.75,116386.75127029419,-48421.4222984314,-72382.87739181519
2026-04-30T09:10:26.328Z,143,89.375,110916.12565994263,-27955.70662689209,-88573.31173324585
2026-04-30T09:10:26.328Z,144,90.0,104248.80069732666,-5038.665679931641,-104364.68607330322
2026-04-30T09:10:26.328Z,145,90.625,90401.27962112427,18676.481170654297,-113942.1261062622
2026-04-30T09:10:26.328Z,146,91.25,75983.90171051025,39826.287616729736,-121980.33470535278
2026-04-30T09:10:26.328Z,147,91.875,52562.78581619263,64282.532806396484,-122379.39470672607
2026-04-30T09:10:26.328Z,148,92.5,31421.097259521484,80472.68113708496,-117134.60611724854
2026-04-30T09:10:26.328Z,149,93.125,9424.62345123291,96605.82190322876,-112288.87752914429
2026-04-30T09:10:26.328Z,150,93.75,-13027.735824584961,108235.36507034302,-100032.03462982178
2026-04-30T09:10:26.328Z,151,94.375,-35708.03783416748,116045.40141296387,-86064.93458175659
2026-04-30T09:10:26.328Z,152,95.0,-58274.368476867676,120491.99144744873,-66796.03737258911
2026-04-30T09:10:26.328Z,153,95.625,-78390.3147315979,114848.24255752563,-41712.26585769653
2026-04-30T09:10:26.328Z,154,96.25,-92921.66400909424,110572.6752166748,-22500.37722015381
2026-04-30T09:10:26.328Z,155,96.875,-107339.04191970825,101337.44976043701,1215.188575744629
2026-04-30T09:10:26.328Z,156,97.5,-116000.86580276489,87085.55862426758,23391.52293777466
2026-04-30T09:10:26.328Z,157,98.125,-122098.33393096924,71351.47080993652,46422.985874176025
2026-04-30T09:10:26.328Z,158,98.75,-120388.76342773438,45356.02137756348,69226.41452407837
2026-04-30T09:10:26.328Z,159,99.375,-114747.18076705933,26657.54020690918,83079.49742889404
2026-04-30T09:10:26.328Z,160,100.0,-108022.8701210022,2999.40092086792,100695.1460609436
2026-04-30T09:10:26.328Z,161,100.625,-93890.420627594,-19803.624897003174,109645.49180603027
2026-04-30T09:10:26.328Z,162,101.25,-80327.82796859741,-42606.65071487427,118538.82897949219
2026-04-30T09:10:26.328Z,163,101.875,-55539.055671691895,-66264.79000091553,117854.72611999512
2026-04-30T09:10:26.328Z,164,102.5,-35423.10941696167,-82568.95346069336,113750.1089630127
2026-04-30T09:10:26.328Z,165,103.125,-13483.621292114258,-98132.01858139038,107422.1575126648
2026-04-30T09:10:26.328Z,166,103.75,8911.752300262451,-110274.62982940674,95735.40032958984
2026-04-30T09:10:26.328Z,167,104.375,31990.954093933105,-118369.70399475098,81996.33456802368
2026-04-30T09:10:26.328Z,168,105.0,54158.384952545166,-122417.2410774231,62499.40307235718
2026-04-30T09:10:26.328Z,169,105.625,74160.35984039307,-117286.5602684021,37700.67441558838
2026-04-30T09:10:26.328Z,170,106.25,89090.60890197754,-112497.92484664917,18488.785778045654
2026-04-30T09:10:26.328Z,171,106.875,103280.0440788269,-103490.72964859009,-5454.814304351807
2026-04-30T09:10:26.328Z,172,107.5,112226.79637908936,-89124.8233833313,-28030.208667755127
2026-04-30T09:10:26.328Z,173,108.125,118552.20724105835,-73732.78095626831,-49807.483028411865
2026-04-30T09:10:26.328Z,174,108.75,116500.72263717651,-48307.40716934204,-72439.88596343994
2026-04-30T09:10:26.328Z,175,109.375,110973.11134338379,-28012.714191436768,-88630.3203048706
2026-04-30T09:10:26.328Z,176,110.0,104134.82933044434,-4981.658115386963,-104364.68607330322
2026-04-30T09:10:26.328Z,177,110.625,90116.35120391846,18619.47360610962,-114341.1861076355
2026-04-30T09:10:26.328Z,178,111.25,76097.87307739258,39883.295181274414,-122265.37756347656
2026-04-30T09:10:26.328Z,179,111.875,52391.82876586914,64339.54037094116,-122265.37756347656
2026-04-30T09:10:26.328Z,180,112.5,31421.097259521484,80700.71139526367,-117077.59754562378
2026-04-30T09:10:26.328Z,181,113.125,9481.609134674072,96605.82190322876,-111889.817527771
2026-04-30T09:10:26.328Z,182,113.75,-13027.735824584961,108349.38019943237,-99689.98320007324
2026-04-30T09:10:26.328Z,183,114.375,-35765.02351760864,116330.43923568726,-85893.90886688232
2026-04-30T09:10:26.328Z,184,115.0,-58331.35416030884,120320.9687538147,-67024.07165908813
2026-04-30T09:10:26.328Z,185,115.625,-78447.30041503906,115019.26525115967,-41484.23157119751
2026-04-30T09:10:26.328Z,186,116.25,-92978.6496925354,110800.70547485352,-22386.360076904297
2026-04-30T09:10:26.328Z,187,116.875,-107168.08486938477,101280.44219589233,1386.2142906188965
2026-04-30T09:10:26.328Z,188,117.5,-115829.9087524414,87028.5510597229,23619.55722427368
2026-04-30T09:10:26.328Z,189,118.125,-122041.34824752808,71294.46324539185,46537.00301742554
2026-04-30T09:10:26.328Z,190,118.75,-120388.76342773438,45584.05163574219,69226.41452407837
2026-04-30T09:10:26.328Z,191,119.375,-114804.16645050049,26600.532642364502,83193.51457214355
2026-04-30T09:10:26.328Z,192,120.0,-108079.85580444336,2771.370662689209,100296.08605957031
2026-04-30T09:10:26.328Z,193,120.625,-94118.36336135864,-20031.655155181885,109189.42323303223
2026-04-30T09:10:26.328Z,194,121.25,-80042.8995513916,-42549.64315032959,118595.83755111694
2026-04-30T09:10:26.328Z,195,121.875,-55425.08430480957,-66378.80513000488,117569.68326187134
2026-04-30T09:10:26.328Z,196,122.5,-35480.09510040283,-82796.98371887207,113408.05753326416
2026-04-30T09:10:26.328Z,197,123.125,-13654.578342437744,-98474.06396865845,107194.12322616577
2026-04-30T09:10:26.328Z,198,123.75,9025.723667144775,-110217.62226486206,95792.4089012146
2026-04-30T09:10:26.328Z,199,124.375,32104.92546081543,-118540.72668838501,81996.33456802368
2026-04-30T09:10:26.328Z,200,125.0,54272.35631942749,-122246.21838378906,62442.39450073242
2026-04-30T09:10:26.328Z,201,125.625,74274.33120727539,-117343.56783294678,37985.71727371216
2026-04-30T09:10:26.328Z,202,126.25,89090.60890197754,-112611.93997573853,18374.768634796143
2026-04-30T09:10:26.328Z,203,126.875,103223.05839538574,-103376.71451950073,-5340.797161102295
2026-04-30T09:10:26.328Z,204,127.5,112739.66753005981,-88896.79312515259,-27460.12295150757
2026-04-30T09:10:26.328Z,205,128.125,118552.20724105835,-73675.77339172363,-49978.50874328613
2026-04-30T09:10:26.328Z,206,128.75,116158.80853652954,-48421.4222984314,-72610.91167831421
2026-04-30T09:10:26.328Z,207,129.375,110916.12565994263,-27898.699062347412,-88516.3031616211
2026-04-30T09:10:26.328Z,208,130.0,104248.80069732666,-4924.650550842285,-104478.70321655273
2026-04-30T09:10:26.328Z,209,130.625,90002.37983703613,18505.458477020264,-114170.16039276123
2026-04-30T09:10:26.328Z,210,131.25,76040.88739395142,39883.295181274414,-122379.39470672607
2026-04-30T09:10:26.328Z,211,131.875,52163.88603210449,64453.55550003052,-122037.34327697754
2026-04-30T09:10:26.328Z,212,132.5,31193.154525756836,80301.65844345093,-117419.64897537231
2026-04-30T09:10:26.328Z,213,133.125,9310.652084350586,96719.83703231812,-112060.84324264526
2026-04-30T09:10:26.328Z,214,133.75,-13084.721508026123,108406.38776397705,-99861.00891494751
2026-04-30T09:10:26.328Z,215,134.375,-35765.02351760864,115931.38628387451,-86007.92601013184
2026-04-30T09:10:26.328Z,216,135.0,-58274.368476867676,120548.99901199341,-66625.01165771484
2026-04-30T09:10:26.328Z,217,135.625,-78504.28609848022,115019.26525115967,-41427.222999572754
2026-04-30T09:10:26.328Z,218,136.25,-93206.59242630005,110458.66008758545,-22671.402935028076
2026-04-30T09:10:26.328Z,219,136.875,-107453.01328659058,101109.4195022583,1158.180004119873
2026-04-30T09:10:26.328Z,220,137.5,-116000.86580276489,87085.55862426758,23733.574367523193
2026-04-30T09:10:26.328Z,221,138.125,-122041.34824752808,71237.45568084717,46537.00301742554
2026-04-30T09:10:26.328Z,222,138.75,-120217.80637741089,45470.03650665283,69226.41452407837
2026-04-30T09:10:26.328Z,223,139.375,-114747.18076705933,26828.562900543213,83535.56600189209
2026-04-30T09:10:26.328Z,224,140.0,-107623.97033691406,2999.40092086792,100980.18891906738
2026-04-30T09:10:26.328Z,225,140.625,-94061.37767791748,-20088.662719726562,109303.44037628174
2026-04-30T09:10:26.328Z,226,141.25,-80099.88523483276,-42606.65071487427,118595.83755111694
2026-04-30T09:10:26.328Z,227,141.875,-55539.055671691895,-66492.82025909424,117455.66611862183
2026-04-30T09:10:26.328Z,228,142.5,-35480.09510040283,-82910.99884796143,113294.04039001465
2026-04-30T09:10:26.328Z,229,143.125,-13312.664241790771,-98189.02614593506,107479.16608428955
2026-04-30T09:10:26.328Z,230,143.75,9253.666400909424,-110274.62982940674,95963.43461608887
2026-04-30T09:10:26.328Z,231,144.375,31933.968410491943,-118369.70399475098,81825.30885314941
2026-04-30T09:10:26.328Z,232,145.0,54329.34200286865,-122303.22594833374,62442.39450073242
2026-04-30T09:10:26.328Z,233,145.625,74445.28825759888,-117172.54513931274,38099.73441696167
2026-04-30T09:10:26.328Z,234,146.25,89147.5945854187,-112725.95510482788,18032.717205047607
2026-04-30T09:10:26.328Z,235,146.875,103052.10134506226,-103547.73721313477,-5454.814304351807
2026-04-30T09:10:26.328Z,236,147.5,112397.75342941284,-89124.8233833313,-28030.208667755127
2026-04-30T09:10:26.328Z,237,148.125,118438.23587417603,-73732.78095626831,-50092.525886535645
2026-04-30T09:10:26.328Z,238,148.75,116386.75127029419,-48364.41473388672,-72724.92882156372
2026-04-30T09:10:26.328Z,239,149.375,111030.09702682495,-27670.6688041687,-88345.27744674683
2026-04-30T09:10:26.328Z,240,150.0,104020.85796356201,-4867.642986297607,-104592.72035980225
2026-04-30T09:10:26.328Z,241,150.625,90059.3655204773,18448.450912475586,-114227.16896438599
2026-04-30T09:10:26.328Z,242,151.25,76154.85876083374,40339.355697631836,-121980.33470535278
2026-04-30T09:10:26.328Z,243,151.875,52391.82876586914,64738.593322753906,-122151.36042022705
2026-04-30T09:10:26.328Z,244,152.5,31136.168842315674,80415.67357254028,-117362.64040374756
2026-04-30T09:10:26.328Z,245,153.125,9253.666400909424,96833.85216140747,-111946.82609939575
2026-04-30T09:10:26.328Z,246,153.75,-13084.721508026123,108349.38019943237,-99746.991771698
2026-04-30T09:10:26.328Z,247,154.375,-35935.98056793213,116045.40141296387,-86121.94315338135
2026-04-30T09:10:26.328Z,248,155.0,-58502.311210632324,120434.98388290405,-66625.01165771484
2026-04-30T09:10:26.328Z,249,155.625,-78732.22883224487,115133.28038024902,-41484.23157119751
2026-04-30T09:10:26.328Z,250,156.25,-92864.67832565308,110800.70547485352,-22386.360076904297
2026-04-30T09:10:26.328Z,251,156.875,-107339.04191970825,100995.40437316895,1557.240005493164
2026-04-30T09:10:26.328Z,252,157.5,-115886.89443588257,87427.60401153564,23847.591510772705
2026-04-30T09:10:26.328Z,253,158.125,-122212.30529785156,70952.41785812378,46308.968730926514
2026-04-30T09:10:26.328Z,254,158.75,-120388.76342773438,45184.99868392944,69283.42309570312
2026-04-30T09:10:26.328Z,255,159.375,-114690.19508361816,26771.555335998535,83763.60028839111
2026-04-30T09:10:26.328Z,256,160.0,-107794.92738723755,2828.3782272338867,100638.13748931885
2026-04-30T09:10:26.328Z,257,160.625,-94004.39199447632,-20031.655155181885,109303.44037628174
2026-04-30T09:10:26.328Z,258,161.25,-79871.94250106812,-42378.62045669556,118937.88898086548
2026-04-30T09:10:26.328Z,259,161.875,-55311.112937927246,-66378.80513000488,117626.6918334961
2026-04-30T09:10:26.328Z,260,162.5,-35480.09510040283,-82910.99884796143,113351.0489616394
2026-04-30T09:10:26.328Z,261,163.125,-13198.692874908447,-98189.02614593506,107764.20894241333
2026-04-30T09:10:26.328Z,262,163.75,9310.652084350586,-110331.63739395142,95906.42604446411
2026-04-30T09:10:26.328Z,263,164.375,31990.954093933105,-118540.72668838501,81597.27456665039
2026-04-30T09:10:26.328Z,264,165.0,54272.35631942749,-122303.22594833374,62385.385929107666
2026-04-30T09:10:26.328Z,265,165.625,74787.20235824585,-116944.51488113403,37871.70013046265
2026-04-30T09:10:26.328Z,266,166.25,88919.65185165405,-112725.95510482788,17975.70863342285
2026-04-30T09:10:26.328Z,267,166.875,103337.02976226807,-103376.71451950073,-5625.840019226074
2026-04-30T09:10:26.328Z,268,167.5,112568.71047973633,-88839.78556060791,-27574.14009475708
2026-04-30T09:10:26.328Z,269,168.125,118495.22155761719,-73618.76582717896,-50377.568744659424
2026-04-30T09:10:26.328Z,270,168.75,116500.72263717651,-48250.39960479736,-72667.92024993896
2026-04-30T09:10:26.328Z,271,169.375,111030.09702682495,-27442.63854598999,-88573.31173324585
2026-04-30T09:10:26.328Z,272,170.0,103849.90091323853,-4810.63542175293,-104706.73750305176
2026-04-30T09:10:26.328Z,273,170.625,90287.30825424194,19075.53412246704,-114113.15182113647
2026-04-30T09:10:26.328Z,274,171.25,76154.85876083374,40168.3330039978,-122265.37756347656
2026-04-30T09:10:26.328Z,275,171.875,51992.928981781006,64510.563064575195,-122550.42042160034
2026-04-30T09:10:26.328Z,276,172.5,31136.168842315674,80472.68113708496,-117248.62326049805
2026-04-30T09:10:26.328Z,277,173.125,9310.652084350586,96947.86729049683,-112003.83467102051
2026-04-30T09:10:26.328Z,278,173.75,-13255.67855834961,108292.3726348877,-99861.00891494751
2026-04-30T09:10:26.328Z,279,174.375,-35878.99488449097,116273.43167114258,-86007.92601013184
2026-04-30T09:10:26.328Z,280,175.0,-58502.311210632324,120777.02927017212,-66453.98594284058
2026-04-30T09:10:26.328Z,281,175.625,-78732.22883224487,114734.22742843628,-41484.23157119751
2026-04-30T09:10:26.328Z,282,176.25,-93263.57810974121,110629.68278121948,-22728.411506652832
2026-04-30T09:10:26.328Z,283,176.875,-107396.02760314941,101109.4195022583,1614.24857711792
2026-04-30T09:10:26.328Z,284,177.5,-116000.86580276489,87256.58131790161,23904.60008239746
2026-04-30T09:10:26.328Z,285,178.125,-122098.33393096924,70952.41785812378,46537.00301742554
2026-04-30T09:10:26.328Z,286,178.75,-120217.80637741089,45470.03650665283,69568.4659538269
2026-04-30T09:10:26.328Z,287,179.375,-114576.22371673584,26714.547771453857,83592.57457351685
2026-04-30T09:10:26.328Z,288,180.0,-107851.91307067871,2486.3328399658203,100467.11177444458
2026-04-30T09:10:26.328Z,289,180.625,-93947.40631103516,-20031.655155181885,109360.4489479065
2026-04-30T09:10:26.328Z,290,181.25,-79814.95681762695,-42435.628021240234,119051.90612411499
2026-04-30T09:10:26.328Z,291,181.875,-55482.06998825073,-66606.8353881836,117284.64040374756
2026-04-30T09:10:26.328Z,292,182.5,-35309.138050079346,-82739.97615432739,113465.06610488892
2026-04-30T09:10:26.328Z,293,183.125,-13141.707191467285,-98246.03371047974,107764.20894241333
2026-04-30T09:10:26.328Z,294,183.75,9253.666400909424,-110445.65252304077,95507.36604309082
2026-04-30T09:10:26.328Z,295,184.375,32161.91114425659,-118426.71155929565,81597.27456665039
2026-04-30T09:10:26.328Z,296,185.0,54557.2847366333,-122246.21838378906,62271.368785858154
2026-04-30T09:10:26.328Z,297,185.625,74445.28825759888,-117229.55270385742,37529.64870071411
2026-04-30T09:10:26.328Z,298,186.25,89375.53731918335,-112440.91728210449,18260.75149154663
2026-04-30T09:10:26.328Z,299,186.875,103394.01544570923,-103091.67669677734,-5226.780017852783
2026-04-30T09:10:26.328Z,300,187.5,112397.75342941284,-88839.78556060791,-27973.20009613037
2026-04-30T09:10:26.328Z,301,188.125,118381.25019073486,-73789.78852081299,-50377.568744659424
2026-04-30T09:10:26.328Z,302,188.75,116443.73695373535,-48022.36934661865,-72781.93739318848
2026-04-30T09:10:26.328Z,303,189.375,110802.1542930603,-27556.653675079346,-88687.32887649536
2026-04-30T09:10:26.328Z,304,190.0,104020.85796356201,-4810.63542175293,-104649.728931427
2026-04-30T09:10:26.328Z,305,190.625,90230.32257080078,18961.518993377686,-114227.16896438599
2026-04-30T09:10:26.328Z,306,191.25,76154.85876083374,40510.37839126587,-121923.32613372803
2026-04-30T09:10:26.328Z,307,191.875,52106.90034866333,64396.54793548584,-122550.42042160034
2026-04-30T09:10:26.328Z,308,192.5,31250.140209197998,80757.71895980835,-117191.61468887329
2026-04-30T09:10:26.328Z,309,193.125,9082.709350585938,96890.85972595215,-112003.83467102051
2026-04-30T09:10:26.328Z,310,193.75,-13426.635608673096,108064.34237670898,-99975.02605819702
2026-04-30T09:10:26.328Z,311,194.375,-36049.95193481445,116216.4241065979,-86064.93458175659
2026-04-30T09:10:26.328Z,312,195.0,-58502.311210632324,120777.02927017212,-66396.97737121582
2026-04-30T09:10:26.328Z,313,195.625,-78504.28609848022,114962.25768661499,-41370.214427948
2026-04-30T09:10:26.328Z,314,196.25,-93263.57810974121,110458.66008758545,-22614.39436340332
2026-04-30T09:10:26.328Z,315,196.875,-107566.9846534729,101052.41193771362,1443.2228622436523
2026-04-30T09:10:26.328Z,316,197.5,-116228.80853652954,86800.52080154419,23562.548652648926
2026-04-30T09:10:26.328Z,317,198.125,-122155.3196144104,70781.39516448975,46308.968730926514
2026-04-30T09:10:26.328Z,318,198.75,-120445.74911117554,45413.028942108154,69340.43166732788
2026-04-30T09:10:26.328Z,319,199.375,-114918.13781738281,26372.50238418579,83307.53171539307
2026-04-30T09:10:26.328Z,320,200.0,-107851.91307067871,2315.310146331787,100353.09463119507
